2,19,134534,1905.5,71,48.5,94.6,51.4,38508,3.48,63.1,3.4,97.2,99.3,96.1,7.3,8.1,5.8,34.7,8.7,86.8,45.1,7,52,48,70.8,27.2,14,2.5,10.9,12.9,29.3,7.8,1,46,1
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,70,1
7,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,54,1
11,26,42713,126.6,337,53.9,95.8,47.8,11678,3.65,65.8,3.5,97.4,99,96.5,7.6,8.5,6.1,32.7,13.5,90.2,46,6.2,49.3,50.7,72.9,30,17.8,6.8,9.6,16.4,26.4,7.2,0,36,2
6,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,0,24,6
11,80,37721,772.6,49,50.9,108.1,56,10410,3.59,37.1,10.5,96,99,94.1,6.2,6.7,4.9,32.8,6.1,81.6,27.5,6,48.1,51.9,75.5,26.4,9.8,14.5,10.5,12.1,22.6,2.7,0,26,7
2,46,40072,24.8,1613,100,94.6,41.3,11496,3.48,77.6,2.9,99.1,99.4,98.9,10.4,11.2,9.2,32,23.8,91.2,56.4,9.6,42.9,57.1,72.4,43,9.9,7.7,9.8,9.3,30.4,10.1,0,54,4
12,72,38453,933.9,41,23,99,60.5,10936,3.5,46.5,5.1,94.7,98,92.8,6.3,7.4,4.6,35.3,7.4,86.6,40.1,6.6,55.3,44.7,68.7,21.8,16.7,4.9,12.1,14.2,24.6,7.8,1,72,6
12,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,1,60,2
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,0,58,2
7,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,1,64,1
12,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,1,50,6
13,44,123616,282.6,437,99.7,90.3,40.8,35216,3.5,78.2,3.9,99.1,99.5,98.9,10.6,11.2,9.4,34.1,19.7,91.3,54.2,10.6,41.1,58.9,73.1,46.5,9.2,11.3,10.5,10.5,34.9,9.2,0,24,4
7,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,1,20,1
6,44,123616,282.6,437,99.7,90.3,40.8,35216,3.5,78.2,3.9,99.1,99.5,98.9,10.6,11.2,9.4,34.1,19.7,91.3,54.2,10.6,41.1,58.9,73.1,46.5,9.2,11.3,10.5,10.5,34.9,9.2,0,36,4
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,70,1
2,27,34716,39.1,912,80.9,97.1,44.6,9657,3.58,65.9,2.2,98.2,99.3,97.7,8.6,9.5,7.2,33.4,19.8,91.4,55.7,7.7,48.3,51.7,70.7,33.7,16.2,4,9.7,13.3,27.7,9.5,1,42,2
13,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,0,38,7
12,37,57743,411.9,140,76.9,95.9,45.8,14626,3.94,70.8,4,98,99.3,97.2,7.5,8.3,6,32.8,17,87,42.9,6.9,48.5,51.5,74.2,29.9,13.9,2.4,8,13.5,26,4.9,1,70,3
13,1,115084,31.5,3653,98.5,89.2,43,32520,3.53,68,4.3,99,99.4,98.9,9.8,10.5,8.7,32.8,18.2,89.7,48.9,10.5,43.2,56.8,72.1,43.6,12,9.5,11.7,12.1,37.1,7.3,0,68,1
12,77,125962,2403.5,52,59.2,100.9,51.6,36238,3.46,51.8,6.3,96.5,99.1,95,6.9,7.6,5.4,32.9,8.1,84.4,32.9,6.9,48.8,51.2,73.5,28.9,16.2,7.5,11.4,16.1,26.5,6.3,0,38,7
2,56,55104,1312.3,42,48.1,98.1,48.1,16645,3.31,61.9,6,98.1,99.4,97.5,8.7,9.5,7.4,28.4,15.4,82.9,37.5,6.2,52.5,47.5,62.3,33.2,21.4,8.6,12.3,22.2,31.7,4.9,0,20,5
7,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,0,72,2
7,74,41831,620.6,67,51.3,98.1,55.2,11849,3.52,46,7.2,96,99,94.3,7.3,8.2,5.4,34.6,7,86.8,37.3,8,50,50,71.6,29,19.2,5.9,12.1,15.7,28.3,6.1,0,80,6
13,72,38453,933.9,41,23,99,60.5,10936,3.5,46.5,5.1,94.7,98,92.8,6.3,7.4,4.6,35.3,7.4,86.6,40.1,6.6,55.3,44.7,68.7,21.8,16.7,4.9,12.1,14.2,24.6,7.8,0,62,6
13,61,19640,638.4,31,50.7,98.3,52.9,6018,3.26,65.9,2.5,96.4,99.2,95,7.3,8.3,6,32.2,15,90.2,45.7,6.2,51.4,48.6,71.5,26.5,16.7,5.7,11.7,13.7,24.8,9.5,0,50,5
7,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,0,60,1
6,15,49132,15.2,3241,100,87.4,35.3,16589,2.94,79.9,2,99.5,99.7,99.4,12.2,12.9,11.2,35.4,28.8,92.8,69.3,14.2,41.2,58.8,69.2,49.9,9.3,13.1,11.1,10.2,40.4,9.9,0,60,1
8,6,57892,167.1,346,71.1,95.8,45.2,16120,3.59,62.5,4.4,98,99.1,97.4,7.9,8.7,6.4,32,12.1,86.7,39.5,7.2,45.5,54.5,74.7,35.6,14,4.9,10.8,13.8,30,5.8,1,18,1
13,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,0,66,1
2,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,0,44,2
7,1,115084,31.5,3653,98.5,89.2,43,32520,3.53,68,4.3,99,99.4,98.9,9.8,10.5,8.7,32.8,18.2,89.7,48.9,10.5,43.2,56.8,72.1,43.6,12,9.5,11.7,12.1,37.1,7.3,0,68,1
7,33,43953,1580.7,28,21.4,100.4,60.4,11518,3.81,41.6,10.4,94.1,99.1,90.9,6.1,7,4.4,36.7,5.9,86.3,38.2,6.9,55.1,44.9,67.7,22.4,30.1,12.7,13.5,30.6,24.9,7.7,1,30,2
7,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,1,44,6
12,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,0,46,6
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,20,1
12,62,11121,565.6,20,20.7,104,51.2,3307,3.35,50.7,3.7,96.2,99.3,94.7,6.7,7.7,5.2,31.2,10.7,87.3,45.1,5.4,57.8,42.2,63.1,20.8,18.1,3.2,13.9,14.9,23.8,11.2,0,64,5
2,2,56509,34.5,1638,99.3,89.3,41.9,16565,3.4,74.3,3.8,99,99.4,98.8,10.9,11.4,10.1,29.8,28.7,90.9,49.9,7.6,39.3,60.7,74,49.2,13.8,19.9,10.4,14.2,32.5,8.7,0,40,1
12,79,30712,2809.9,11,23.4,104,65.1,7999,3.83,44.1,14.1,93.1,97.9,89.6,6.4,6.9,5.2,36.2,7.4,82.5,30.7,6.7,49.6,50.4,71.1,28.8,19.1,16.3,9.6,17.6,26.7,5.2,0,22,7
12,80,37721,772.6,49,50.9,108.1,56,10410,3.59,37.1,10.5,96,99,94.1,6.2,6.7,4.9,32.8,6.1,81.6,27.5,6,48.1,51.9,75.5,26.4,9.8,14.5,10.5,12.1,22.6,2.7,1,68,7
2,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,1,36,1
2,41,14312,81.1,177,62.6,100.3,47.6,3612,3.95,72.4,3.1,97.2,98.8,96.4,6.6,7.3,5.2,29.5,16.4,82.4,35.7,5.5,47,53,79.7,26.7,18.1,1.4,8.9,14.3,19.5,8.8,1,22,3
13,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,1,54,2
7,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,1,30,2
12,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,1,48,7
7,26,42713,126.6,337,53.9,95.8,47.8,11678,3.65,65.8,3.5,97.4,99,96.5,7.6,8.5,6.1,32.7,13.5,90.2,46,6.2,49.3,50.7,72.9,30,17.8,6.8,9.6,16.4,26.4,7.2,1,48,2
12,57,19536,1273.5,15,46.7,101.8,54.5,5615,3.48,53.3,6.5,96.2,99.2,94.5,7,7.8,5.4,32.3,8.3,84.7,38.4,5.9,54.1,45.9,68.9,23.2,17.8,8.3,9.4,16.2,26.8,5.5,1,40,5
13,29,20341,141.9,143,51.7,96.4,49.6,6024,3.37,59.9,5.2,96.7,99,95.6,7.8,8.6,6.5,32.1,11.6,88.1,43.6,6.6,51.8,48.2,68.5,28.9,17.9,5.4,11.3,15.4,27.8,5.1,0,78,2
12,10,77603,21.2,3666,99,92.8,48,19832,3.91,57.6,8.4,98.6,99.4,98.1,8,8.7,6.6,32.8,11.1,86.3,36.9,7.6,44,56,74.9,39.3,16.5,12.9,11.2,16.5,36.3,5.8,0,30,1
12,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,0,74,1
7,40,69616,1642.7,42,57.4,97.8,49.1,20453,3.4,64.9,3.4,96.1,98.8,94.8,7.4,8.3,6,33,18.8,88.4,49.1,8.2,52.5,47.5,67.7,28.1,14.9,2.2,11.7,12.6,26.5,8.3,1,66,3
13,14,56919,28.6,1989,99.4,88.6,41.1,16874,3.36,78.7,2.6,99.2,99.5,99.1,11.1,11.7,10.1,33.4,23.4,92.3,57.8,10.8,41.3,58.7,73.3,46,10.7,8.6,10.7,10.7,33.9,8.3,1,80,1
2,13,64842,8.1,7956,100,87.5,43.4,19160,3.38,70.6,3.6,99,99.5,98.7,10.3,11.1,9.3,31.3,18.9,91,52.7,10.2,44,56,70.4,43.8,10.7,10.7,11.5,11.6,40.1,7.6,1,62,1
2,50,21633,12.1,1780,100,94.2,38.7,6011,3.59,82.5,2.9,99,99.7,98.8,10.3,11.2,8.7,29.4,29.1,89.5,50.5,7.8,41.5,58.5,74.1,44.1,9.8,12,8.8,10.3,28.6,10.6,0,74,4
7,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,1,62,3
7,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,24,1
14,77,125962,2403.5,52,59.2,100.9,51.6,36238,3.46,51.8,6.3,96.5,99.1,95,6.9,7.6,5.4,32.9,8.1,84.4,32.9,6.9,48.8,51.2,73.5,28.9,16.2,7.5,11.4,16.1,26.5,6.3,1,44,7
6,11,60486,222.2,272,96.4,93,38.9,17155,3.52,73.1,2.5,99.1,99.5,98.8,9.9,10.8,8.4,35.1,18.8,92,54,11.1,41.6,58.4,73.9,44.4,11,4.5,10.2,11,31.3,8.1,0,26,1
12,77,125962,2403.5,52,59.2,100.9,51.6,36238,3.46,51.8,6.3,96.5,99.1,95,6.9,7.6,5.4,32.9,8.1,84.4,32.9,6.9,48.8,51.2,73.5,28.9,16.2,7.5,11.4,16.1,26.5,6.3,0,44,7
12,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,0,68,7
13,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,46,3
6,19,134534,1905.5,71,48.5,94.6,51.4,38508,3.48,63.1,3.4,97.2,99.3,96.1,7.3,8.1,5.8,34.7,8.7,86.8,45.1,7,52,48,70.8,27.2,14,2.5,10.9,12.9,29.3,7.8,1,68,1
12,81,41266,576.5,72,48.7,99.9,53.8,11797,3.47,51.4,5.7,96.5,99.1,94.9,6.3,7,5,32.5,10.3,83.2,32.2,5.6,49.6,50.4,73.7,27.2,14.1,8.5,11.6,12.4,27.6,5.4,0,72,7
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,0,50,2
13,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,36,3
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,1,40,2
12,38,99399,44.8,2217,97,93.2,43.7,26979,3.67,69.7,4.7,98.6,99.4,98.3,9.5,10.2,8,34.2,18.5,89.8,47.6,9.8,40.7,59.3,75.4,44.7,12.9,9.7,9.4,14.1,31.5,8.4,0,38,3
12,3,208411,118.3,1762,93.6,92.2,43.9,57355,3.62,66,4.8,98.6,99.4,98.4,8.9,9.6,7.7,33.7,14.3,89.3,45.4,9.7,43,57,74.3,41.6,14.3,8.9,10.5,14.5,34.2,6.9,1,22,1
12,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,0,78,2
13,56,55104,1312.3,42,48.1,98.1,48.1,16645,3.31,61.9,6,98.1,99.4,97.5,8.7,9.5,7.4,28.4,15.4,82.9,37.5,6.2,52.5,47.5,62.3,33.2,21.4,8.6,12.3,22.2,31.7,4.9,1,72,5
2,40,69616,1642.7,42,57.4,97.8,49.1,20453,3.4,64.9,3.4,96.1,98.8,94.8,7.4,8.3,6,33,18.8,88.4,49.1,8.2,52.5,47.5,67.7,28.1,14.9,2.2,11.7,12.6,26.5,8.3,0,58,3
13,14,56919,28.6,1989,99.4,88.6,41.1,16874,3.36,78.7,2.6,99.2,99.5,99.1,11.1,11.7,10.1,33.4,23.4,92.3,57.8,10.8,41.3,58.7,73.3,46,10.7,8.6,10.7,10.7,33.9,8.3,0,76,1
2,44,123616,282.6,437,99.7,90.3,40.8,35216,3.5,78.2,3.9,99.1,99.5,98.9,10.6,11.2,9.4,34.1,19.7,91.3,54.2,10.6,41.1,58.9,73.1,46.5,9.2,11.3,10.5,10.5,34.9,9.2,1,52,4
6,65,115019,1842.3,62,71.5,99.1,51.3,33228,3.44,51.1,7.9,97.1,99.1,96.1,7.6,8.3,6.4,33,10.8,87.8,40.2,7.3,51.8,48.2,67.1,29.9,15.4,5.6,10.9,14.2,29.9,4.8,1,70,6
12,11,60486,222.2,272,96.4,93,38.9,17155,3.52,73.1,2.5,99.1,99.5,98.8,9.9,10.8,8.4,35.1,18.8,92,54,11.1,41.6,58.4,73.9,44.4,11,4.5,10.2,11,31.3,8.1,1,26,1
2,14,56919,28.6,1989,99.4,88.6,41.1,16874,3.36,78.7,2.6,99.2,99.5,99.1,11.1,11.7,10.1,33.4,23.4,92.3,57.8,10.8,41.3,58.7,73.3,46,10.7,8.6,10.7,10.7,33.9,8.3,1,44,1
12,47,36243,53.2,681,87.8,97.3,43.4,10108,3.58,76.4,2.9,98.5,99.4,98.1,8.8,9.6,7.2,33.3,15.8,90.8,46.3,8.6,43.6,56.4,75.6,38,11.7,6.8,9.7,11.4,24.6,8,1,24,4
11,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,0,56,2
12,77,125962,2403.5,52,59.2,100.9,51.6,36238,3.46,51.8,6.3,96.5,99.1,95,6.9,7.6,5.4,32.9,8.1,84.4,32.9,6.9,48.8,51.2,73.5,28.9,16.2,7.5,11.4,16.1,26.5,6.3,1,28,7
12,67,45244,2384.2,19,37.7,101.7,60.7,12205,3.7,42.7,9.2,95.3,98.9,92.8,6,6.7,4.4,36.2,5.7,82.5,36.5,7.2,54.8,45.2,70.8,19.3,13.5,2.2,10.5,10.3,25.3,6.7,0,50,6
12,13,64842,8.1,7956,100,87.5,43.4,19160,3.38,70.6,3.6,99,99.5,98.7,10.3,11.1,9.3,31.3,18.9,91,52.7,10.2,44,56,70.4,43.8,10.7,10.7,11.5,11.6,40.1,7.6,0,44,1
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,36,1
12,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,66,1
13,21,254886,388.4,656,88,97.4,44.3,72031,3.49,68.9,4.3,98.2,99.3,97.7,8.7,9.4,7.4,31.6,13.6,88.5,43.2,8.3,44.2,55.8,73.8,38.6,12.4,10.1,9.6,13.4,28.2,7.6,1,38,2
7,28,29199,73.8,395,57.9,98.8,46.4,7906,3.69,70.1,4.1,97.4,99,96.6,7.5,8.3,5.9,31.1,14.5,87.6,40.2,5.7,46.9,53.1,75.2,31.8,15.8,7.5,9.3,14.3,22.8,9.3,0,76,2
14,71,39150,1754,22,46.9,102.3,53.6,11576,3.37,45.1,7.2,96,99.4,94.1,7,7.8,5.5,33,6.4,85.7,35.8,6.9,51.6,48.4,68.5,28,22.6,3.7,12.9,23.7,27.7,6.6,0,66,6
12,56,55104,1312.3,42,48.1,98.1,48.1,16645,3.31,61.9,6,98.1,99.4,97.5,8.7,9.5,7.4,28.4,15.4,82.9,37.5,6.2,52.5,47.5,62.3,33.2,21.4,8.6,12.3,22.2,31.7,4.9,0,52,5
13,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,1,74,2
7,42,45473,201.3,226,87.5,95.7,45.5,11232,4.04,76.7,4,97.7,99.1,97,8.1,8.8,6.7,33.9,18.9,88.3,46.8,7.8,46.1,53.9,75.8,33.5,17.2,1.4,8.3,15.7,26,7.2,1,74,3
7,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,1,22,3
11,47,36243,53.2,681,87.8,97.3,43.4,10108,3.58,76.4,2.9,98.5,99.4,98.1,8.8,9.6,7.2,33.3,15.8,90.8,46.3,8.6,43.6,56.4,75.6,38,11.7,6.8,9.7,11.4,24.6,8,1,24,4
2,23,76898,395.7,194,61.5,98.4,46.2,21709,3.53,67.6,3.2,97.5,99.1,96.7,8,8.8,6.6,31.5,14.2,88.4,42.3,6.2,46.2,53.8,74.8,33.4,15,9.1,10.1,14.4,24,7,1,40,2
7,2,56509,34.5,1638,99.3,89.3,41.9,16565,3.4,74.3,3.8,99,99.4,98.8,10.9,11.4,10.1,29.8,28.7,90.9,49.9,7.6,39.3,60.7,74,49.2,13.8,19.9,10.4,14.2,32.5,8.7,0,50,1
7,44,123616,282.6,437,99.7,90.3,40.8,35216,3.5,78.2,3.9,99.1,99.5,98.9,10.6,11.2,9.4,34.1,19.7,91.3,54.2,10.6,41.1,58.9,73.1,46.5,9.2,11.3,10.5,10.5,34.9,9.2,0,80,4
14,15,49132,15.2,3241,100,87.4,35.3,16589,2.94,79.9,2,99.5,99.7,99.4,12.2,12.9,11.2,35.4,28.8,92.8,69.3,14.2,41.2,58.8,69.2,49.9,9.3,13.1,11.1,10.2,40.4,9.9,0,50,1
13,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,68,1
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,1,30,1
2,67,45244,2384.2,19,37.7,101.7,60.7,12205,3.7,42.7,9.2,95.3,98.9,92.8,6,6.7,4.4,36.2,5.7,82.5,36.5,7.2,54.8,45.2,70.8,19.3,13.5,2.2,10.5,10.3,25.3,6.7,1,66,6
6,19,134534,1905.5,71,48.5,94.6,51.4,38508,3.48,63.1,3.4,97.2,99.3,96.1,7.3,8.1,5.8,34.7,8.7,86.8,45.1,7,52,48,70.8,27.2,14,2.5,10.9,12.9,29.3,7.8,1,72,1
8,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,1,80,2
13,36,147898,287.8,514,88.7,96.1,43.9,36618,3.8,74.1,2.9,98.4,99.3,97.9,9,9.8,7.6,34.3,19.1,89.4,51.9,9.2,46.8,53.2,72.2,35.3,13.7,3.9,8.6,13.9,28.7,6.4,0,30,3
2,14,56919,28.6,1989,99.4,88.6,41.1,16874,3.36,78.7,2.6,99.2,99.5,99.1,11.1,11.7,10.1,33.4,23.4,92.3,57.8,10.8,41.3,58.7,73.3,46,10.7,8.6,10.7,10.7,33.9,8.3,0,64,1
7,80,37721,772.6,49,50.9,108.1,56,10410,3.59,37.1,10.5,96,99,94.1,6.2,6.7,4.9,32.8,6.1,81.6,27.5,6,48.1,51.9,75.5,26.4,9.8,14.5,10.5,12.1,22.6,2.7,1,64,7
12,30,163745,3348,49,47.4,100.4,52.1,44966,3.62,61.1,6.5,95.7,98.6,93.9,7,7.6,5.6,33.1,9.5,85.8,34.4,6.5,45.8,54.2,76.2,32.3,20.5,14.4,8.8,19.5,24.7,7.6,0,48,2
2,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,68,1
7,77,125962,2403.5,52,59.2,100.9,51.6,36238,3.46,51.8,6.3,96.5,99.1,95,6.9,7.6,5.4,32.9,8.1,84.4,32.9,6.9,48.8,51.2,73.5,28.9,16.2,7.5,11.4,16.1,26.5,6.3,0,72,7
7,80,37721,772.6,49,50.9,108.1,56,10410,3.59,37.1,10.5,96,99,94.1,6.2,6.7,4.9,32.8,6.1,81.6,27.5,6,48.1,51.9,75.5,26.4,9.8,14.5,10.5,12.1,22.6,2.7,0,38,7
7,1,288054,44.6,6456,100,89.9,45.7,81903,3.5,63.4,6.8,98.8,99.4,98.9,9.9,10.3,9.2,31.1,16.8,88.5,46.2,9.5,43.3,56.7,71.2,44.2,13.7,16.3,12.3,14.2,39.6,6.9,0,50,1
13,19,134534,1905.5,71,48.5,94.6,51.4,38508,3.48,63.1,3.4,97.2,99.3,96.1,7.3,8.1,5.8,34.7,8.7,86.8,45.1,7,52,48,70.8,27.2,14,2.5,10.9,12.9,29.3,7.8,0,36,1
12,76,94415,1765.8,53,71.2,94,56.9,26666,3.52,51.1,8.3,97,99.1,95.7,8.1,8.7,7,35.7,8.6,85.1,39.7,8.7,51.1,48.9,66.6,32.6,12.6,6.7,11.8,15.4,32.7,4.4,1,80,7
